Lb,d,bf,tw,tf,bf/2tf,h/tw,Zx*10^3,Iy*10^6,ry,J*10^3,Cw*10^9,E*10^3,Fy,G*10^3,Mp,Mcr,Lb/ry,h/tw,B/2t,h/B,tf/tw,E/Fy,Mp/Mcr
6700,391,330,35.6,57.1,2.89,7.0,7010,345,84.8,45000,9610,200,690,76.92,4836.9,10055.83,79.01,7.0,2.89,1.01,1.60,289.86,0.4810044926
7200,391,330,35.6,57.1,2.89,7.0,7010,345,84.8,45000,9610,200,690,76.92,4836.9,9289.02,84.91,7.0,2.89,1.01,1.60,289.86,0.5207118254
7700,391,330,35.6,57.1,2.89,7.0,7010,345,84.8,45000,9610,200,690,76.92,4836.9,8633.50,90.80,7.0,2.89,1.01,1.60,289.86,0.5602476846
8200,391,330,35.6,57.1,2.89,7.0,7010,345,84.8,45000,9610,200,690,76.92,4836.9,8066.42,96.70,7.0,2.89,1.01,1.60,289.86,0.5996341567
100000,391,330,35.6,57.1,2.89,7.0,7010,345,84.8,45000,9610,200,690,76.92,4836.9,636.21,1179.25,7.0,2.89,1.01,1.60,289.86,7.602682133
6000,384,328,32.8,52.7,3.11,7.6,6330,309,84.1,34900,8380,200,690,76.92,4367.7,9561.22,71.34,7.6,3.11,1.01,1.61,289.86,0.4568138737
6500,384,328,32.8,52.7,3.11,7.6,6330,309,84.1,34900,8380,200,690,76.92,4367.7,8729.82,77.29,7.6,3.11,1.01,1.61,289.86,0.5003193774
7000,384,328,32.8,52.7,3.11,7.6,6330,309,84.1,34900,8380,200,690,76.92,4367.7,8034.89,83.23,7.6,3.11,1.01,1.61,289.86,0.5435919074
7500,384,328,32.8,52.7,3.11,7.6,6330,309,84.1,34900,8380,200,690,76.92,4367.7,7445.05,89.18,7.6,3.11,1.01,1.61,289.86,0.5866582737
8000,384,328,32.8,52.7,3.11,7.6,6330,309,84.1,34900,8380,200,690,76.92,4367.7,6937.89,95.12,7.6,3.11,1.01,1.61,289.86,0.6295432392
100000,384,328,32.8,52.7,3.11,7.6,6330,309,84.1,34900,8380,200,690,76.92,4367.7,530.26,1189.06,7.6,3.11,1.01,1.61,289.86,8.236858126
5500,373,325,30.0,48.2,3.37,8.2,5700,276,83.3,26900,7300,200,690,76.92,3933,8869.98,66.03,8.2,3.37,1.00,1.61,289.86,0.4434056104
6000,373,325,30.0,48.2,3.37,8.2,5700,276,83.3,26900,7300,200,690,76.92,3933,8008.39,72.03,8.2,3.37,1.00,1.61,289.86,0.491110212
6500,373,325,30.0,48.2,3.37,8.2,5700,276,83.3,26900,7300,200,690,76.92,3933,7303.19,78.03,8.2,3.37,1.00,1.61,289.86,0.5385314419
7000,373,325,30.0,48.2,3.37,8.2,5700,276,83.3,26900,7300,200,690,76.92,3933,6715.12,84.03,8.2,3.37,1.00,1.61,289.86,0.5856933301
7500,373,325,30.0,48.2,3.37,8.2,5700,276,83.3,26900,7300,200,690,76.92,3933,6216.98,90.04,8.2,3.37,1.00,1.61,289.86,0.632622115
100000,373,325,30.0,48.2,3.37,8.2,5700,276,83.3,26900,7300,200,690,76.92,3933,439.99,1200.48,8.2,3.37,1.00,1.61,289.86,8.938745978
5300,366,323,26.9,44.2,3.65,9.2,5100,245,82.6,20300,6340,200,690,76.92,3519,7700.60,64.16,9.2,3.65,1.00,1.64,289.86,0.4569773444
5800,366,323,26.9,44.2,3.65,9.2,5100,245,82.6,20300,6340,200,690,76.92,3519,6906.70,70.22,9.2,3.65,1.00,1.64,289.86,0.5095050612
6300,366,323,26.9,44.2,3.65,9.2,5100,245,82.6,20300,6340,200,690,76.92,3519,6264.62,76.27,9.2,3.65,1.00,1.64,289.86,0.5617263599
6800,366,323,26.9,44.2,3.65,9.2,5100,245,82.6,20300,6340,200,690,76.92,3519,5734.51,82.32,9.2,3.65,1.00,1.64,289.86,0.6136535348
7300,366,323,26.9,44.2,3.65,9.2,5100,245,82.6,20300,6340,200,690,76.92,3519,5289.28,88.38,9.2,3.65,1.00,1.64,289.86,0.66530804
30000,366,323,26.9,44.2,3.65,9.2,5100,245,82.6,20300,6340,200,690,76.92,3519,1205.31,363.20,9.2,3.65,1.00,1.64,289.86,2.919569737
5000,356,320,24.4,39.7,4.03,10.1,4510,215,81.8,14800,5400,200,690,76.92,3111.9,6751.81,61.12,10.1,4.03,0.99,1.63,289.86,0.4608988049
5500,356,320,24.4,39.7,4.03,10.1,4510,215,81.8,14800,5400,200,690,76.92,3111.9,5991.12,67.24,10.1,4.03,0.99,1.63,289.86,0.5194185788
6000,356,320,24.4,39.7,4.03,10.1,4510,215,81.8,14800,5400,200,690,76.92,3111.9,5387.20,73.35,10.1,4.03,0.99,1.63,289.86,0.5776469261
6500,356,320,24.4,39.7,4.03,10.1,4510,215,81.8,14800,5400,200,690,76.92,3111.9,4896.30,79.46,10.1,4.03,0.99,1.63,289.86,0.6355619861
7000,356,320,24.4,39.7,4.03,10.1,4510,215,81.8,14800,5400,200,690,76.92,3111.9,4489.39,85.57,10.1,4.03,0.99,1.63,289.86,0.6931671066
30000,356,320,24.4,39.7,4.03,10.1,4510,215,81.8,14800,5400,200,690,76.92,3111.9,964.81,366.75,10.1,4.03,0.99,1.63,289.86,3.225402731
4500,348,318,22.1,35.7,4.46,11.2,3980,189,81.0,10700,4620,200,690,76.92,2746.2,6345.16,55.56,11.2,4.46,0.98,1.61,289.86,0.4328025738
5000,348,318,22.1,35.7,4.46,11.2,3980,189,81.0,10700,4620,200,690,76.92,2746.2,5515.45,61.73,11.2,4.46,0.98,1.61,289.86,0.4979108603
5500,348,318,22.1,35.7,4.46,11.2,3980,189,81.0,10700,4620,200,690,76.92,2746.2,4878.59,67.90,11.2,4.46,0.98,1.61,289.86,0.5629079802
6000,348,318,22.1,35.7,4.46,11.2,3980,189,81.0,10700,4620,200,690,76.92,2746.2,4375.25,74.07,11.2,4.46,0.98,1.61,289.86,0.6276664242
6500,348,318,22.1,35.7,4.46,11.2,3980,189,81.0,10700,4620,200,690,76.92,2746.2,3967.77,80.25,11.2,4.46,0.98,1.61,289.86,0.6921264662
30000,348,318,22.1,35.7,4.46,11.2,3980,189,81.0,10700,4620,200,690,76.92,2746.2,769.88,370.37,11.2,4.46,0.98,1.61,289.86,3.567041469
4300,340,315,20.1,31.8,4.96,12.3,3510,166,80.3,7700,3950,200,690,76.92,2421.9,5553.17,53.55,12.3,4.96,0.98,1.58,289.86,0.436129269
4800,340,315,20.1,31.8,4.96,12.3,3510,166,80.3,7700,3950,200,690,76.92,2421.9,4766.06,59.78,12.3,4.96,0.98,1.58,289.86,0.5081555243
5300,340,315,20.1,31.8,4.96,12.3,3510,166,80.3,7700,3950,200,690,76.92,2421.9,4172.97,66.00,12.3,4.96,0.98,1.58,289.86,0.5803781045
5800,340,315,20.1,31.8,4.96,12.3,3510,166,80.3,7700,3950,200,690,76.92,2421.9,3711.50,72.23,12.3,4.96,0.98,1.58,289.86,0.6525393317
6300,340,315,20.1,31.8,4.96,12.3,3510,166,80.3,7700,3950,200,690,76.92,2421.9,3342.89,78.46,12.3,4.96,0.98,1.58,289.86,0.7244931074
30000,340,315,20.1,31.8,4.96,12.3,3510,166,80.3,7700,3950,200,690,76.92,2421.9,612.77,373.60,12.3,4.96,0.98,1.58,289.86,3.952386976
4000,333,312,18.0,28.0,5.57,13.7,3050,144,79.5,5370,3330,200,690,76.92,2104.5,5011.83,50.31,13.7,5.57,0.98,1.56,289.86,0.4199068361
4500,333,312,18.0,28.0,5.57,13.7,3050,144,79.5,5370,3330,200,690,76.92,2104.5,4215.41,56.60,13.7,5.57,0.98,1.56,289.86,0.4992400011
5000,333,312,18.0,28.0,5.57,13.7,3050,144,79.5,5370,3330,200,690,76.92,2104.5,3631.81,62.89,13.7,5.57,0.98,1.56,289.86,0.5794630404
5500,333,312,18.0,28.0,5.57,13.7,3050,144,79.5,5370,3330,200,690,76.92,2104.5,3188.26,69.18,13.7,5.57,0.98,1.56,289.86,0.6600770104
6000,333,312,18.0,28.0,5.57,13.7,3050,144,79.5,5370,3330,200,690,76.92,2104.5,2840.98,75.47,13.7,5.57,0.98,1.56,289.86,0.7407651532
30000,333,312,18.0,28.0,5.57,13.7,3050,144,79.5,5370,3330,200,690,76.92,2104.5,477.33,377.36,13.7,5.57,0.98,1.56,289.86,4.408902493
4000,328,310,15.5,25.1,6.17,15.9,2690,125,79.0,3800,2870,200,690,76.92,1856.1,4135.96,50.63,15.9,6.17,0.98,1.62,289.86,0.4487709604
4500,328,310,15.5,25.1,6.17,15.9,2690,125,79.0,3800,2870,200,690,76.92,1856.1,3458.63,56.96,15.9,6.17,0.98,1.62,289.86,0.5366575536
5000,328,310,15.5,25.1,6.17,15.9,2690,125,79.0,3800,2870,200,690,76.92,1856.1,2964.63,63.29,15.9,6.17,0.98,1.62,289.86,0.6260818721
5500,328,310,15.5,25.1,6.17,15.9,2690,125,79.0,3800,2870,200,690,76.92,1856.1,2590.97,69.62,15.9,6.17,0.98,1.62,289.86,0.7163717724
6000,328,310,15.5,25.1,6.17,15.9,2690,125,79.0,3800,2870,200,690,76.92,1856.1,2299.80,75.95,15.9,6.17,0.98,1.62,289.86,0.8070708224
30000,328,310,15.5,25.1,6.17,15.9,2690,125,79.0,3800,2870,200,690,76.92,1856.1,374.82,379.75,15.9,6.17,0.98,1.62,289.86,4.952036495
4000,323,310,14.0,22.9,6.76,17.7,2410,112,78.5,2850,2530,200,690,76.92,1662.9,3549.60,50.96,17.7,6.76,0.97,1.64,289.86,0.4684746856
4500,323,310,14.0,22.9,6.76,17.7,2410,112,78.5,2850,2530,200,690,76.92,1662.9,2954.32,57.32,17.7,6.76,0.97,1.64,289.86,0.5628715752
5000,323,310,14.0,22.9,6.76,17.7,2410,112,78.5,2850,2530,200,690,76.92,1662.9,2521.62,63.69,17.7,6.76,0.97,1.64,289.86,0.6594575151
5500,323,310,14.0,22.9,6.76,17.7,2410,112,78.5,2850,2530,200,690,76.92,1662.9,2195.49,70.06,17.7,6.76,0.97,1.64,289.86,0.7574158376
6000,323,310,14.0,22.9,6.76,17.7,2410,112,78.5,2850,2530,200,690,76.92,1662.9,1942.27,76.43,17.7,6.76,0.97,1.64,289.86,0.85616499
30000,323,310,14.0,22.9,6.76,17.7,2410,112,78.5,2850,2530,200,690,76.92,1662.9,307.82,382.17,17.7,6.76,0.97,1.64,289.86,5.402100325
3700,318,307,13.1,20.5,7.48,18.9,2160,100,78.0,2120,2220,200,690,76.92,1490.4,3457.70,47.44,18.9,7.48,0.97,1.57,289.86,0.4310381814
4200,318,307,13.1,20.5,7.48,18.9,2160,100,78.0,2120,2220,200,690,76.92,1490.4,2811.07,53.85,18.9,7.48,0.97,1.57,289.86,0.5301902936
4700,318,307,13.1,20.5,7.48,18.9,2160,100,78.0,2120,2220,200,690,76.92,1490.4,2354.32,60.26,18.9,7.48,0.97,1.57,289.86,0.6330495063
5200,318,307,13.1,20.5,7.48,18.9,2160,100,78.0,2120,2220,200,690,76.92,1490.4,2018.22,66.67,18.9,7.48,0.97,1.57,289.86,0.7384741601
5700,318,307,13.1,20.5,7.48,18.9,2160,100,78.0,2120,2220,200,690,76.92,1490.4,1762.53,73.08,18.9,7.48,0.97,1.57,289.86,0.8456031841
30000,318,307,13.1,20.5,7.48,18.9,2160,100,78.0,2120,2220,200,690,76.92,1490.4,251.42,384.62,18.9,7.48,0.97,1.57,289.86,5.927917438
3700,315,307,11.9,18.7,8.22,20.7,1950,90,77.5,1600,1970,200,690,76.92,1345.5,3009.40,47.74,20.7,8.22,0.97,1.57,289.86,0.4470988697
4200,315,307,11.9,18.7,8.22,20.7,1950,90,77.5,1600,1970,200,690,76.92,1345.5,2435.26,54.19,20.7,8.22,0.97,1.57,289.86,0.5525085509
4700,315,307,11.9,18.7,8.22,20.7,1950,90,77.5,1600,1970,200,690,76.92,1345.5,2030.66,60.65,20.7,8.22,0.97,1.57,289.86,0.6625927983
5200,315,307,11.9,18.7,8.22,20.7,1950,90,77.5,1600,1970,200,690,76.92,1345.5,1733.72,67.10,20.7,8.22,0.97,1.57,289.86,0.7760787129
5700,315,307,11.9,18.7,8.22,20.7,1950,90,77.5,1600,1970,200,690,76.92,1345.5,1508.46,73.55,20.7,8.22,0.97,1.57,289.86,0.891967714
30000,315,307,11.9,18.7,8.22,20.7,1950,90,77.5,1600,1970,200,690,76.92,1345.5,207.62,387.10,20.7,8.22,0.97,1.57,289.86,6.480481024
3700,312,305,10.9,17.0,8.99,22.6,1770,81,77.2,1220,1760,200,690,76.92,1221.3,2642.80,47.93,22.6,8.99,0.97,1.56,289.86,0.4621241341
4200,312,305,10.9,17.0,8.99,22.6,1770,81,77.2,1220,1760,200,690,76.92,1221.3,2129.40,54.40,22.6,8.99,0.97,1.56,289.86,0.5735424288
4700,312,305,10.9,17.0,8.99,22.6,1770,81,77.2,1220,1760,200,690,76.92,1221.3,1768.30,60.88,22.6,8.99,0.97,1.56,289.86,0.6906639764
5200,312,305,10.9,17.0,8.99,22.6,1770,81,77.2,1220,1760,200,690,76.92,1221.3,1503.86,67.36,22.6,8.99,0.97,1.56,289.86,0.8121094873
5700,312,305,10.9,17.0,8.99,22.6,1770,81,77.2,1220,1760,200,690,76.92,1221.3,1303.75,73.83,22.6,8.99,0.97,1.56,289.86,0.9367576308
30000,312,305,10.9,17.0,8.99,22.6,1770,81,77.2,1220,1760,200,690,76.92,1221.3,172.80,388.60,22.6,8.99,0.97,1.56,289.86,7.067521977
3500,307,305,9.9,15.4,9.92,24.9,1590,72,76.7,907,1550,200,690,76.92,1097.1,2529.27,45.63,24.9,9.92,0.96,1.55,289.86,0.4337612387
4000,307,305,9.9,15.4,9.92,24.9,1590,72,76.7,907,1550,200,690,76.92,1097.1,2000.15,52.15,24.9,9.92,0.96,1.55,289.86,0.5485102161
4500,307,305,9.9,15.4,9.92,24.9,1590,72,76.7,907,1550,200,690,76.92,1097.1,1635.51,58.67,24.9,9.92,0.96,1.55,289.86,0.6708007746
5000,307,305,9.9,15.4,9.92,24.9,1590,72,76.7,907,1550,200,690,76.92,1097.1,1372.97,65.19,24.9,9.92,0.96,1.55,289.86,0.7990726854
5500,307,305,9.9,15.4,9.92,24.9,1590,72,76.7,907,1550,200,690,76.92,1097.1,1177.15,71.71,24.9,9.92,0.96,1.55,289.86,0.9319984703
30000,307,305,9.9,15.4,9.92,24.9,1590,72,76.7,907,1550,200,690,76.92,1097.1,141.20,391.13,24.9,9.92,0.96,1.55,289.86,7.769590089
3000,310,254,9.1,16.2,7.82,27.0,1420,45,63.8,874,959,200,690,76.92,979.8,2156.14,47.02,27.0,7.82,1.16,1.78,289.86,0.4544226212
3500,310,254,9.1,16.2,7.82,27.0,1420,45,63.8,874,959,200,690,76.92,979.8,1651.93,54.86,27.0,7.82,1.16,1.78,289.86,0.5931238869
4000,310,254,9.1,16.2,7.82,27.0,1420,45,63.8,874,959,200,690,76.92,979.8,1322.15,62.70,27.0,7.82,1.16,1.78,289.86,0.741067405
4500,310,254,9.1,16.2,7.82,27.0,1420,45,63.8,874,959,200,690,76.92,979.8,1093.78,70.53,27.0,7.82,1.16,1.78,289.86,0.8957943899
5000,310,254,9.1,16.2,7.82,27.0,1420,45,63.8,874,959,200,690,76.92,979.8,928.41,78.37,27.0,7.82,1.16,1.78,289.86,1.05535134
30000,310,254,9.1,16.2,7.82,27.0,1420,45,63.8,874,959,200,690,76.92,979.8,107.76,470.22,27.0,7.82,1.16,1.78,289.86,9.092180668
2900,307,254,8.8,14.6,8.69,28.1,1280,40,63.0,658,849,200,690,76.92,883.2,2004.00,46.03,28.1,8.69,1.15,1.67,289.86,0.4407196196
3400,307,254,8.8,14.6,8.69,28.1,1280,40,63.0,658,849,200,690,76.92,883.2,1512.22,53.97,28.1,8.69,1.15,1.67,289.86,0.5840430435
3900,307,254,8.8,14.6,8.69,28.1,1280,40,63.0,658,849,200,690,76.92,883.2,1195.36,61.90,28.1,8.69,1.15,1.67,289.86,0.738857499
4400,307,254,8.8,14.6,8.69,28.1,1280,40,63.0,658,849,200,690,76.92,883.2,978.62,69.84,28.1,8.69,1.15,1.67,289.86,0.9024947703
4900,307,254,8.8,14.6,8.69,28.1,1280,40,63.0,658,849,200,690,76.92,883.2,823.32,77.78,28.1,8.69,1.15,1.67,289.86,1.07273605
30000,307,254,8.8,14.6,8.69,28.1,1280,40,63.0,658,849,200,690,76.92,883.2,88.77,476.19,28.1,8.69,1.15,1.67,289.86,9.948790549
2400,310,205,9.4,16.2,6.31,26.8,1180,23,49.8,712,505,200,690,76.92,814.2,1770.68,48.19,26.8,6.31,1.43,1.73,289.86,0.4598233282
2900,310,205,9.4,16.2,6.31,26.8,1180,23,49.8,712,505,200,690,76.92,814.2,1278.04,58.23,26.8,6.31,1.43,1.73,289.86,0.6370683864
3400,310,205,9.4,16.2,6.31,26.8,1180,23,49.8,712,505,200,690,76.92,814.2,983.28,68.27,26.8,6.31,1.43,1.73,289.86,0.8280459052
3900,310,205,9.4,16.2,6.31,26.8,1180,23,49.8,712,505,200,690,76.92,814.2,791.82,78.31,26.8,6.31,1.43,1.73,289.86,1.028263747
4400,310,205,9.4,16.2,6.31,26.8,1180,23,49.8,712,505,200,690,76.92,814.2,659.59,88.35,26.8,6.31,1.43,1.73,289.86,1.234401852
21000,310,205,9.4,16.2,6.31,26.8,1180,23,49.8,712,505,200,690,76.92,814.2,101.25,421.69,26.8,6.31,1.43,1.73,289.86,8.041832387
2200,307,204,8.5,14.6,7.00,29.6,1050,21,49.5,524,443,200,690,76.92,724.5,1793.59,44.44,29.6,7.00,1.43,1.71,289.86,0.4039395074
2700,307,204,8.5,14.6,7.00,29.6,1050,21,49.5,524,443,200,690,76.92,724.5,1244.56,54.55,29.6,7.00,1.43,1.71,289.86,0.5821313309
3200,307,204,8.5,14.6,7.00,29.6,1050,21,49.5,524,443,200,690,76.92,724.5,930.02,64.65,29.6,7.00,1.43,1.71,289.86,0.7790156393
3700,307,204,8.5,14.6,7.00,29.6,1050,21,49.5,524,443,200,690,76.92,724.5,732.26,74.75,29.6,7.00,1.43,1.71,289.86,0.9894027836
4200,307,204,8.5,14.6,7.00,29.6,1050,21,49.5,524,443,200,690,76.92,724.5,599.17,84.85,29.6,7.00,1.43,1.71,289.86,1.209171524
21000,307,204,8.5,14.6,7.00,29.6,1050,21,49.5,524,443,200,690,76.92,724.5,82.20,424.24,29.6,7.00,1.43,1.71,289.86,8.813878165
2300,302,203,7.5,13.1,7.77,33.6,934,18,49.3,377,387,200,690,76.92,644.46,1429.39,46.65,33.6,7.77,1.42,1.74,289.86,0.4508633036
2800,302,203,7.5,13.1,7.77,33.6,934,18,49.3,377,387,200,690,76.92,644.46,1002.60,56.80,33.6,7.77,1.42,1.74,289.86,0.642790939
3300,302,203,7.5,13.1,7.77,33.6,934,18,49.3,377,387,200,690,76.92,644.46,753.31,66.94,33.6,7.77,1.42,1.74,289.86,0.8555038902
3800,302,203,7.5,13.1,7.77,33.6,934,18,49.3,377,387,200,690,76.92,644.46,594.58,77.08,33.6,7.77,1.42,1.74,289.86,1.083889731
4300,302,203,7.5,13.1,7.77,33.6,934,18,49.3,377,387,200,690,76.92,644.46,486.86,87.22,33.6,7.77,1.42,1.74,289.86,1.323716268
18000,302,203,7.5,13.1,7.77,33.6,934,18,49.3,377,387,200,690,76.92,644.46,77.67,365.11,33.6,7.77,1.42,1.74,289.86,8.297551051
1800,318,167,7.6,13.2,6.31,36.2,839,10,39.1,308,236,200,690,76.92,578.91,1336.40,46.04,36.2,6.31,1.82,1.74,289.86,0.433186251
2300,318,167,7.6,13.2,6.31,36.2,839,10,39.1,308,236,200,690,76.92,578.91,854.36,58.82,36.2,6.31,1.82,1.74,289.86,0.6775941653
2800,318,167,7.6,13.2,6.31,36.2,839,10,39.1,308,236,200,690,76.92,578.91,605.22,71.61,36.2,6.31,1.82,1.74,289.86,0.9565350951
3300,318,167,7.6,13.2,6.31,36.2,839,10,39.1,308,236,200,690,76.92,578.91,459.24,84.40,36.2,6.31,1.82,1.74,289.86,1.260594341
3800,318,167,7.6,13.2,6.31,36.2,839,10,39.1,308,236,200,690,76.92,578.91,365.90,97.19,36.2,6.31,1.82,1.74,289.86,1.582139803
14000,318,167,7.6,13.2,6.31,36.2,839,10,39.1,308,236,200,690,76.92,578.91,67.79,358.06,36.2,6.31,1.82,1.74,289.86,8.539628176
1800,312,166,6.6,11.2,7.41,41.8,706,8,38.6,190,193,200,690,76.92,487.14,1080.70,46.63,41.8,7.41,1.81,1.70,289.86,0.450762619
2300,312,166,6.6,11.2,7.41,41.8,706,8,38.6,190,193,200,690,76.92,487.14,684.66,59.59,41.8,7.41,1.81,1.70,289.86,0.7115028258
2800,312,166,6.6,11.2,7.41,41.8,706,8,38.6,190,193,200,690,76.92,487.14,480.39,72.54,41.8,7.41,1.81,1.70,289.86,1.014049623
3300,312,166,6.6,11.2,7.41,41.8,706,8,38.6,190,193,200,690,76.92,487.14,361.07,85.49,41.8,7.41,1.81,1.70,289.86,1.3491709
3800,312,166,6.6,11.2,7.41,41.8,706,8,38.6,190,193,200,690,76.92,487.14,285.08,98.45,41.8,7.41,1.81,1.70,289.86,1.708792055
11000,312,166,6.6,11.2,7.41,41.8,706,8,38.6,190,193,200,690,76.92,487.14,64.82,284.97,41.8,7.41,1.81,1.70,289.86,7.514705542
1800,310,165,5.8,9.7,8.54,47.2,610,7,38.4,125,163,200,690,76.92,420.9,905.50,46.88,47.2,8.54,1.82,1.65,289.86,0.4648276308
2300,310,165,5.8,9.7,8.54,47.2,610,7,38.4,125,163,200,690,76.92,420.9,569.87,59.90,47.2,8.54,1.82,1.65,289.86,0.7385848962
2800,310,165,5.8,9.7,8.54,47.2,610,7,38.4,125,163,200,690,76.92,420.9,396.97,72.92,47.2,8.54,1.82,1.65,289.86,1.060284358
3300,310,165,5.8,9.7,8.54,47.2,610,7,38.4,125,163,200,690,76.92,420.9,296.15,85.94,47.2,8.54,1.82,1.65,289.86,1.421225958
3800,310,165,5.8,9.7,8.54,47.2,610,7,38.4,125,163,200,690,76.92,420.9,232.11,98.96,47.2,8.54,1.82,1.65,289.86,1.813352556
10000,310,165,5.8,9.7,8.54,47.2,610,7,38.4,125,163,200,690,76.92,420.9,55.95,260.42,47.2,8.54,1.82,1.65,289.86,7.523384329
1000,312,102,6.6,10.8,4.74,41.8,480,2,21.5,122,44,200,690,76.92,331.2,795.26,46.51,41.8,4.74,2.95,1.63,289.86,0.416466453
1500,312,102,6.6,10.8,4.74,41.8,480,2,21.5,122,44,200,690,76.92,331.2,374.37,69.77,41.8,4.74,2.95,1.63,289.86,0.8846808951
2000,312,102,6.6,10.8,4.74,41.8,480,2,21.5,122,44,200,690,76.92,331.2,226.03,93.02,41.8,4.74,2.95,1.63,289.86,1.46526818
2500,312,102,6.6,10.8,4.74,41.8,480,2,21.5,122,44,200,690,76.92,331.2,156.46,116.28,41.8,4.74,2.95,1.63,289.86,2.116852983
3000,312,102,6.6,10.8,4.74,41.8,480,2,21.5,122,44,200,690,76.92,331.2,117.89,139.53,41.8,4.74,2.95,1.63,289.86,2.809297778
7800,312,102,6.6,10.8,4.74,41.8,480,2,21.5,122,44,200,690,76.92,331.2,34.17,362.79,41.8,4.74,2.95,1.63,289.86,9.691484055
950,310,102,6.0,8.9,5.72,46.2,405,2,20.9,75,35,200,690,76.92,279.45,698.31,45.45,46.2,5.72,2.95,1.49,289.86,0.4001805468
1450,310,102,6.0,8.9,5.72,46.2,405,2,20.9,75,35,200,690,76.92,279.45,313.32,69.38,46.2,5.72,2.95,1.49,289.86,0.8919052977
1950,310,102,6.0,8.9,5.72,46.2,405,2,20.9,75,35,200,690,76.92,279.45,183.34,93.30,46.2,5.72,2.95,1.49,289.86,1.524177648
2450,310,102,6.0,8.9,5.72,46.2,405,2,20.9,75,35,200,690,76.92,279.45,123.94,117.22,46.2,5.72,2.95,1.49,289.86,2.254731836
2950,310,102,6.0,8.9,5.72,46.2,405,2,20.9,75,35,200,690,76.92,279.45,91.65,141.15,46.2,5.72,2.95,1.49,289.86,3.048985614
6000,310,102,6.0,8.9,5.72,46.2,405,2,20.9,75,35,200,690,76.92,279.45,33.71,287.08,46.2,5.72,2.95,1.49,289.86,8.290102749
900,305,101,5.6,6.7,7.53,49.4,329,1,19.6,43,26,200,690,76.92,227.01,571.11,45.92,49.4,7.53,2.95,1.20,289.86,0.3974865032
1400,305,101,5.6,6.7,7.53,49.4,329,1,19.6,43,26,200,690,76.92,227.01,244.17,71.43,49.4,7.53,2.95,1.20,289.86,0.9297023161
1900,305,101,5.6,6.7,7.53,49.4,329,1,19.6,43,26,200,690,76.92,227.01,138.68,96.94,49.4,7.53,2.95,1.20,289.86,1.636977418
2400,305,101,5.6,6.7,7.53,49.4,329,1,19.6,43,26,200,690,76.92,227.01,91.66,122.45,49.4,7.53,2.95,1.20,289.86,2.476660548
2900,305,101,5.6,6.7,7.53,49.4,329,1,19.6,43,26,200,690,76.92,227.01,66.57,147.96,49.4,7.53,2.95,1.20,289.86,3.410285742
5000,305,101,5.6,6.7,7.53,49.4,329,1,19.6,43,26,200,690,76.92,227.01,29.13,255.10,49.4,7.53,2.95,1.20,289.86,7.792751543
900,302,101,5.1,5.7,8.82,54.3,285,1,19.1,29,22,200,690,76.92,196.65,474.79,47.12,54.3,8.82,2.93,1.13,289.86,0.414179955
1400,302,101,5.1,5.7,8.82,54.3,285,1,19.1,29,22,200,690,76.92,196.65,201.85,73.30,54.3,8.82,2.93,1.13,289.86,0.9742195561
1900,302,101,5.1,5.7,8.82,54.3,285,1,19.1,29,22,200,690,76.92,196.65,113.84,99.48,54.3,8.82,2.93,1.13,289.86,1.727390943
2400,302,101,5.1,5.7,8.82,54.3,285,1,19.1,29,22,200,690,76.92,196.65,74.68,125.65,54.3,8.82,2.93,1.13,289.86,2.633369175
2900,302,101,5.1,5.7,8.82,54.3,285,1,19.1,29,22,200,690,76.92,196.65,53.82,151.83,54.3,8.82,2.93,1.13,289.86,3.653724491
5000,302,101,5.1,5.7,8.82,54.3,285,1,19.1,29,22,200,690,76.92,196.65,22.95,261.78,54.3,8.82,2.93,1.13,289.86,8.567628572
4000,290,264,19.2,31.7,4.17,10.4,2410,98,68.1,6290,1620,200,690,76.92,1662.9,3770.23,58.74,10.4,4.17,0.98,1.65,289.86,0.4410606569
4500,290,264,19.2,31.7,4.17,10.4,2410,98,68.1,6290,1620,200,690,76.92,1662.9,3246.89,66.08,10.4,4.17,0.98,1.65,289.86,0.5121523959
5000,290,264,19.2,31.7,4.17,10.4,2410,98,68.1,6290,1620,200,690,76.92,1662.9,2853.07,73.42,10.4,4.17,0.98,1.65,289.86,0.5828459732
5500,290,264,19.2,31.7,4.17,10.4,2410,98,68.1,6290,1620,200,690,76.92,1662.9,2546.20,80.76,10.4,4.17,0.98,1.65,289.86,0.6530896939
6000,290,264,19.2,31.7,4.17,10.4,2410,98,68.1,6290,1620,200,690,76.92,1662.9,2300.36,88.11,10.4,4.17,0.98,1.65,289.86,0.722888142
30000,290,264,19.2,31.7,4.17,10.4,2410,98,68.1,6290,1620,200,690,76.92,1662.9,424.44,440.53,10.4,4.17,0.98,1.65,289.86,3.917888245
4000,282,262,17.3,28.4,4.62,11.6,2130,86,67.3,4540,1380,200,690,76.92,1469.7,3079.05,59.44,11.6,4.62,0.97,1.64,289.86,0.477323172
4500,282,262,17.3,28.4,4.62,11.6,2130,86,67.3,4540,1380,200,690,76.92,1469.7,2641.13,66.86,11.6,4.62,0.97,1.64,289.86,0.5564673681
5000,282,262,17.3,28.4,4.62,11.6,2130,86,67.3,4540,1380,200,690,76.92,1469.7,2313.37,74.29,11.6,4.62,0.97,1.64,289.86,0.6353079201
